id,score,vdw,elec,desolv,bsa,total
rapid-cat-plume,-119.8936,-58.351,-243.751,-12.7924,2152.02,-302.102
vast-mole-thorn,-128.0571,-58.5982,-410.226,12.5863,1994.39,-468.8242
steady-mole-quartz,-136.0937,-71.8302,-367.534,9.24334,2130.61,-439.3642
gentle-panda-moss,-155.8465,-55.9853,-420.464,-15.7684,2798.29,-476.4493
quiet-quail-ivy,-190.7369,-90.8436,-387.443,-22.4047,3170.11,-478.28659999999996
silent-raven-plume,-158.3643,-75.2844,-339.548,-15.1703,2952.65,-414.8324
dark-bat-quartz,-209.3234,-106.552,-270.002,-48.771,2640.59,-376.55400000000003
frozen-lynx-vine,-110.7565,-54.1788,-158.614,-24.8549,2117.72,-212.7928
radiant-mole-quartz,-112.6546,-51.2661,-249.454,-11.4977,2336.67,-300.7201
silent-gecko-vine,-140.7702,-76.859,-238.026,-16.306,2503.42,-314.885
rough-cat-ash,-124.8741,-57.3418,-195.413,-28.4497,1996.59,-252.75480000000002
small-moth-lotus,-193.71,-96.7574,-245.79,-47.7946,2604.95,-342.5474
radiant-boar-frost,-129.647,-60.876,-240.747,-20.6216,2134.29,-301.623
bright-yak-pine,-201.599,-86.1315,-302.482,-54.9711,2802.35,-388.61350000000004
silver-crow-frost,-195.4271,-92.1867,-276.24,-47.9924,2679.23,-368.4267
silver-kiwi-reed,-152.3368,-60.3878,-235.598,-44.8294,2708.91,-295.98580000000004
scarlet-orca-marble,-76.8465,-35.3377,-127.808,-15.9472,2949.23,-163.1457
rough-owl-orchid,1969279.1415,1969340.0,-187.7,-23.3185,1944.52,1969152.3
pale-cat-plume,-166.3918,-94.1927,-338.412,-4.51674,3149.0,-432.6047
golden-bison-reed,-186.4114,-108.12,-383.395,-1.61242,3303.87,-491.515
misty-quail-maple,-60.1181,-23.848,-203.027,4.33532,1572.91,-226.875
silent-ram-quartz,-115.7607,-80.9616,-190.439,3.28866,3622.5,-271.4006
young-mole-frost,-111.3323,-66.3555,-138.147,-17.3474,3542.19,-204.5025
scarlet-orca-oak,-192.3411,-85.7996,-405.937,-25.3541,3942.8,-491.7366
quiet-lynx-cloud,-149.2938,-71.9181,-264.194,-24.5369,4052.3,-336.1121
wild-bee-orchid,-145.6124,-103.415,-136.495,-14.8984,3077.43,-239.91000000000003
quiet-panther-ember,-29.7601,-35.508,-43.295,14.4069,1393.1,-78.803
young-panda-cypress,-27.8592,-28.91,-20.4052,5.13179,1459.48,-49.315200000000004
vast-boar-cypress,-134.1043,-91.4528,-313.427,20.0339,2951.64,-404.87980000000005
jade-seal-ice,-115.404,-51.9617,-286.537,-6.13489,2743.45,-338.4987
ivory-orca-cypress,-104.5905,-42.4163,-354.233,8.67236,2763.33,-396.6493
crimson-kiwi-cloud,-87.033,-46.4234,-111.055,-18.3986,1499.98,-157.47840000000002
ivory-dove-ivy,-35.5627,-18.5263,-38.6883,-9.29877,1041.08,-57.2146
hollow-shark-ruby,-104.4059,-53.6865,-250.935,-0.532408,2448.18,-304.6215
swift-toad-stone,-129.7132,-83.0363,-218.532,-2.97046,2914.79,-301.5683
gentle-crane-snow,-125.3469,-50.6379,-320.235,-10.662,2314.38,-370.8729
gentle-hawk-wave,-111.2306,-70.3109,-190.211,-2.87753,2500.41,-260.5219
amber-eagle-pine,-116.4684,-68.2489,-283.41,8.46246,2863.64,-351.6589
rough-tiger-onyx,-112.6013,-77.6855,-256.17,16.3182,3247.76,-333.8555
swift-mole-lava,-37.7714,-26.327,-33.1894,-4.80649,1813.77,-59.516400000000004
lunar-bat-sand,-131.8829,-68.8721,-386.121,14.2134,2716.63,-454.99309999999997
hollow-bear-cloud,-103.3816,-57.0779,-241.92,2.08032,2566.06,-298.99789999999996
small-swan-willow,-181.9273,-108.353,-252.201,-23.1341,3875.12,-360.554
misty-moth-birch,-92.3054,-63.7119,-210.971,13.6007,3555.32,-274.6829
brisk-dove-cedar,-166.9003,-65.716,-281.138,-44.9567,3058.43,-346.854
rapid-vole-marble,-179.2474,-68.0813,-466.494,-17.8673,3196.55,-534.5753
scarlet-yak-ruby,-178.1274,-87.4658,-365.545,-17.5526,3203.45,-453.0108
wild-quail-ash,-153.139,-74.2724,-246.888,-29.489,3189.38,-321.1604
calm-owl-reed,-94.1907,-34.2444,-311.981,2.44992,3125.49,-346.2254
scarlet-gecko-granite,-74.9772,7.78431,-275.135,-27.7345,2959.51,-267.35069
hollow-swan-ivy,-130.9479,-60.3811,-274.536,-15.6596,3202.65,-334.9171
rapid-eagle-ruby,-154.0809,-70.6759,-341.317,-15.1416,3366.61,-411.9929
azure-tiger-oak,-135.8198,-74.7877,-268.346,-7.36293,2884.17,-343.1337
hollow-ibis-marble,-157.808,-76.4228,-317.14,-17.9572,3096.07,-393.5628
swift-ibis-bronze,-88.3617,7.03798,-396.962,-16.0073,3330.27,-389.92402
azure-dove-pearl,-90.3155,-63.7749,2.48437,-27.0375,2427.69,-61.290530000000004
golden-bison-cloud,-114.7656,-46.6974,-251.963,-17.6756,2653.53,-298.6604
young-goat-ivy,-76.5011,-48.0343,-74.258,-13.6152,2443.23,-122.2923
jade-cobra-lotus,-36.2794,-19.5899,-38.4949,-8.99051,1788.58,-58.0848
jade-lynx-jade,-126.9964,-90.112,-371.133,37.3422,3063.61,-461.245
quick-panda-opal,-153.429,-96.1987,-336.675,10.1047,3519.27,-432.8737
hollow-eagle-pine,-106.1365,-78.3842,-131.874,-1.37746,2197.09,-210.2582
radiant-fox-marble,-125.5824,-52.2333,-309.21,-11.5071,2553.17,-361.44329999999997
jade-falcon-moss,-145.1985,-61.3682,-338.668,-16.0967,2415.67,-400.0362
dark-bison-willow,-122.4531,-53.6513,-65.071,-55.7876,3240.43,-118.72229999999999
wild-goat-pine,-245.7586,-153.122,-103.011,-72.0344,4656.25,-256.13300000000004
gentle-ibis-cedar,-294.8934,-131.728,-47.8372,-153.598,5147.09,-179.5652
noble-seal-bronze,-151.695,-77.6828,-234.373,-27.1376,3513.85,-312.0558
scarlet-ibis-ember,-172.549,-82.9574,-442.687,-1.05421,3567.45,-525.6444
noble-mole-dust,-117.1806,-44.7496,-322.915,-7.84799,3004.67,-367.6646
deep-bison-ash,-152.7475,-77.6282,-304.08,-14.3033,2993.92,-381.7082
noble-lion-thorn,-98.5641,-4.88599,-416.993,-10.2795,2861.99,-421.87899
green-bee-oak,-186.3635,-69.0834,-399.842,-37.3117,3595.17,-468.92539999999997
misty-ibis-wave,-141.9921,-54.4101,-359.662,-15.6496,2911.29,-414.0721
ivory-jaguar-reed,-113.3351,-31.975,-358.822,-9.59566,3293.95,-390.797
jade-shark-leaf,-136.5409,-71.3667,-268.495,-11.4752,3432.03,-339.8617
lunar-bison-plume,-148.1977,-39.6074,-442.837,-20.0229,2971.33,-482.4444
misty-quail-marble,-116.1991,-26.4376,-360.603,-17.6409,2907.54,-387.0406
small-otter-oak,-168.5449,-72.2983,-376.128,-21.021,2755.1,-448.42629999999997
radiant-cobra-granite,-151.9944,-52.2577,-359.677,-27.8013,2862.87,-411.9347
crimson-raven-reed,-115.5813,-76.752,-142.994,-10.2305,2367.27,-219.74599999999998
bright-gecko-maple,-124.0451,-58.8638,-399.574,14.7335,2581.17,-458.43780000000004
crimson-otter-ruby,-63.8872,-25.4638,-119.219,-14.5796,2299.29,-144.6828
bright-ox-maple,-129.242,-48.6117,-209.844,-38.6615,2017.41,-258.4557
soft-hawk-fern,-85.9115,-50.6619,-131.75,-8.89956,2235.09,-182.4119
vast-ibis-topaz,-177.0252,-75.5231,-202.02,-61.0981,2710.62,-277.5431
gentle-deer-granite,-161.2765,-86.7105,-191.006,-36.3648,2092.92,-277.7165
silver-raven-moss,-140.9232,-83.7451,-105.049,-36.1683,2448.44,-188.79410000000001
brisk-yak-onyx,-179.7813,-85.4714,-317.395,-30.8309,3722.71,-402.8664
noble-toad-bronze,-188.3763,-96.8907,-293.499,-32.7858,3229.36,-390.3897
shy-otter-jade,-166.2611,-93.8326,-344.098,-3.60891,3203.65,-437.9306
steady-mole-iron,-137.5531,-81.5768,-269.135,-2.14933,3132.13,-350.7118
hollow-moth-frost,-205.4528,-98.92,-558.77,5.2212,3362.85,-657.6899999999999
silver-bear-ice,-184.4573,-90.8319,-447.022,-4.22095,3234.31,-537.8539
small-goat-stone,-190.183,-113.42,-324.923,-11.7784,3202.08,-438.343
radiant-seal-bronze,-60.7044,-33.6788,-127.789,-1.46783,2630.84,-161.4678
steady-heron-oak,-106.0521,-32.4175,-255.609,-22.5128,3169.12,-288.0265
deep-bison-crystal,-87.81,-61.9679,-55.7615,-14.6898,3097.28,-117.7294
jade-quail-frost,-60.9873,-10.9819,-87.8047,-32.4445,2465.9,-98.78659999999999
calm-seal-dust,-53.4218,4.47353,-87.9656,-40.3022,2046.31,-83.49207
frozen-deer-orchid,-34.3727,-3.59982,-19.13,-26.9469,2361.32,-22.72982
ivory-boar-crystal,-80.4797,-33.0112,-56.9142,-36.0857,2454.74,-89.9254
scarlet-goat-stone,-87.8744,-36.3216,-57.6659,-40.0196,2526.67,-93.9875
noble-panda-dust,-104.9779,-39.5997,-94.114,-46.5554,2990.27,-133.71370000000002
solid-crow-granite,-160.9081,-88.475,-96.5832,-53.1165,3614.88,-185.0582
azure-owl-cedar,-124.737,-67.4538,-44.0698,-48.4692,3053.04,-111.5236
green-falcon-ember,-195.2343,-126.737,-58.5346,-56.7904,4587.89,-185.27159999999998
steady-ox-topaz,-42.6274,-25.7357,-178.651,18.8385,2067.24,-204.38670000000002
misty-ram-fern,-87.8873,-53.194,-92.1614,-16.261,3141.62,-145.3554
pale-heron-opal,-0.8902,2.11112,-69.6198,10.9226,1612.7,-67.50868
radiant-bear-maple,-128.4339,-106.098,-69.1473,-8.50644,4345.47,-175.2453
vast-toad-cedar,-102.11,-66.6249,-235.174,11.5497,2926.89,-301.7989
wild-cobra-lotus,-92.9461,-62.5616,-213.937,12.4029,3158.42,-276.4986
small-eagle-marble,-107.5358,-66.534,-227.582,4.51459,2653.28,-294.116
quiet-otter-bronze,-106.2261,-63.5995,-274.666,12.3066,2160.76,-338.2655
strong-eagle-snow,-83.8851,-42.544,-265.255,11.7099,2260.99,-307.799
calm-heron-cypress,-65.7107,-31.377,-93.5037,-15.633,1964.93,-124.88069999999999
quick-quail-ash,-151.0686,-79.4212,-310.325,-9.58244,5625.08,-389.7462
quick-wolf-ember,-117.259,-92.6959,-239.399,23.3167,2866.25,-332.0949
shy-shark-cloud,-78.9962,-70.0829,-67.3736,4.56139,2857.5,-137.4565
quick-mole-snow,-60.3844,-45.2046,-106.791,6.17835,1762.31,-151.9956
quick-jaguar-reed,-76.6864,-37.2773,-238.701,8.33111,2791.35,-275.9783
brisk-bear-wave,-92.5345,-51.8645,-240.589,7.44778,1822.64,-292.4535
solid-swan-ember,-105.5246,-56.7288,-206.872,-7.4214,1978.15,-263.6008
golden-fox-marble,-28.1546,-14.5215,-80.3431,2.43549,1618.45,-94.86460000000001
amber-tiger-moss,-125.2257,-104.56,-238.761,27.0865,3427.21,-343.321
deep-tiger-leaf,-126.1864,-81.5339,-209.284,-2.79574,2749.34,-290.8179
rough-eagle-flint,-181.9818,-62.5959,-482.596,-22.8667,2707.06,-545.1919
rough-panther-leaf,-83.965,-47.272,-113.114,-14.0702,2400.99,-160.386
frozen-shark-maple,-19.524,-5.28829,-28.2283,-8.59009,1260.51,-33.51659
ivory-raven-fern,-188.0271,-75.0757,-427.626,-27.4262,3242.92,-502.70169999999996
steady-owl-frost,-217.1047,-96.4514,-463.936,-27.8661,3422.4,-560.3874
scarlet-deer-granite,-192.9316,-73.5972,-435.116,-32.3112,3358.53,-508.7132
deep-cobra-quartz,-166.1774,-85.8354,-321.114,-16.1192,2841.13,-406.94939999999997
wild-gecko-moss,-128.9355,-36.8781,-355.025,-21.0524,3132.35,-391.9031
strong-wolf-reed,-179.5477,-52.1846,-463.051,-34.7529,3653.82,-515.2356
gentle-heron-leaf,-196.9526,-73.0912,-602.579,-3.34557,3399.44,-675.6701999999999
ivory-panther-pine,-228.2646,-116.399,-441.962,-23.4732,3457.92,-558.361
radiant-raven-cedar,-187.1518,-77.0659,-480.49,-13.9879,3132.88,-557.5559000000001
ivory-wolf-plume,-164.6932,-67.9399,-371.08,-22.5373,3222.9,-439.0199
rapid-toad-pearl,-113.773,-73.6321,-20.8192,-35.9771,3759.81,-94.45129999999999
rapid-raven-clay,-299.6781,-197.274,-134.519,-75.5003,7266.93,-331.793
vast-shark-crystal,-81.1057,-34.8271,-109.243,-24.43,3113.75,-144.0701
steady-deer-maple,-87.3637,-45.2971,-147.091,-12.6484,3179.64,-192.3881
strong-vole-willow,-69.0098,-43.2381,-149.247,4.07772,1871.16,-192.48510000000002
dark-swan-vine,-124.3989,-88.2327,-199.001,3.63397,3659.69,-287.2337
quick-bison-dust,-61.9311,-67.2098,-32.7167,11.822,2678.07,-99.9265
shy-panda-opal,-52.5987,-36.5782,-184.218,20.8231,1859.17,-220.7962
hollow-dove-quartz,-107.0534,-60.8649,-145.049,-17.1787,2054.61,-205.9139
crimson-kiwi-ember,-25.3551,-22.6413,-13.6903,0.02425947,1878.2,-36.3316
dark-panda-flint,-18.9338,-30.1106,-15.8509,14.347,2123.17,-45.9615
soft-jaguar-sand,-72.4068,-60.9139,-93.2995,7.16698,2493.14,-154.21339999999998
shy-cat-leaf,-84.4977,-61.2065,-146.118,5.93242,2393.39,-207.3245
gentle-wolf-ruby,-88.2541,-45.9817,-182.434,-5.78555,2145.95,-228.4157
deep-orca-quartz,-154.6337,-60.5774,-231.385,-47.7793,2472.26,-291.9624
vast-orca-cedar,-157.3339,-53.6065,-297.07,-44.3134,3058.84,-350.6765
strong-bear-thorn,-151.3733,-52.2358,-238.899,-51.3577,3331.98,-291.1348
mellow-ox-orchid,-17.8521,-24.4507,22.8911,2.02034,1317.81,-1.5595999999999997
pale-gecko-lotus,-25.2461,-13.2519,-16.2483,-8.74451,1041.69,-29.5002
solid-ram-marble,-108.726,-69.7635,-217.537,4.54491,2992.92,-287.3005
radiant-otter-opal,-116.0447,-77.8831,-206.375,3.11344,3127.6,-284.2581
deep-yak-stone,-172.0368,-90.4376,-439.033,6.20745,3122.2,-529.4706
ivory-otter-flint,-111.6467,-47.8932,-290.654,-5.62272,3047.98,-338.5472
jade-bat-rose,-171.3283,-82.4689,-451.856,1.51182,3270.1,-534.3249
calm-shark-granite,-187.0278,-88.0016,-468.378,-5.3506,3148.46,-556.3796
golden-quail-crystal,-133.8674,-65.3598,-348.89,1.27045,2628.51,-414.2498
golden-vole-quartz,-116.5984,-61.2482,-342.311,13.112,2626.0,-403.5592
green-heron-bronze,-167.1527,-104.278,-399.316,16.9885,3197.17,-503.594
calm-toad-opal,-113.6472,-60.4253,-160.155,-21.1909,2737.01,-220.5803
calm-heron-stone,-120.1539,-80.7686,-142.056,-10.9741,3448.19,-222.82460000000003
pale-hawk-wave,-125.2288,-88.6053,-122.301,-12.1633,2804.81,-210.9063
calm-bear-sand,-65.8217,-53.5528,-47.2516,-2.81855,1388.31,-100.8044
young-yak-thorn,-183.1271,-123.979,-242.09,-10.7301,4210.71,-366.069
azure-ox-cloud,-197.7814,-111.427,-455.209,4.68745,4317.57,-566.636
brisk-ibis-granite,-39.9362,-21.574,-98.4955,1.33686,1551.96,-120.0695
rapid-ram-topaz,-81.3937,-57.3696,-112.84,-1.45613,2016.65,-170.2096
green-mole-onyx,-100.478,-68.2953,-69.8289,-18.2169,3263.36,-138.1242
rough-bear-leaf,-146.9102,-83.4692,-240.159,-15.4092,3155.75,-323.6282
scarlet-bison-crystal,-43.4688,-32.5957,-84.258,5.97854,2000.96,-116.8537
brisk-bison-sand,-105.219,-72.91,-84.1413,-15.4807,2725.74,-157.0513
rapid-ant-lotus,-25.8876,-34.1532,14.3218,5.4012,1466.35,-19.8314
young-ram-cloud,-164.9372,-74.9296,-443.354,-1.33678,3442.07,-518.2836
deep-jaguar-marble,-49.683,-47.0485,0.301271,-2.69471,1719.62,-46.747229
jade-eagle-crystal,-61.8185,-43.775,-62.792,-5.48512,1467.72,-106.56700000000001
swift-bison-maple,-60.8848,-52.4221,-11.1215,-6.2384,1544.31,-63.5436
mellow-toad-ivy,-125.4148,-63.1038,-234.51,-15.409,1993.66,-297.61379999999997
violet-deer-vine,-113.8631,-67.1523,-274.106,8.11041,2566.88,-341.25829999999996
rough-fox-bronze,-88.0509,-54.4792,-169.016,0.231454,2075.22,-223.49519999999998
soft-ant-crystal,-61.4252,-36.2837,-36.4342,-17.8547,1575.39,-72.7179
crimson-lynx-onyx,-40.8961,-24.2709,27.4343,-22.1121,1374.01,3.1633999999999993
scarlet-falcon-cloud,-44.1071,-26.4433,-17.3006,-14.2037,1618.48,-43.7439
young-mole-leaf,-77.6498,-44.2002,-37.7983,-25.8899,1750.54,-81.9985
scarlet-otter-marble,-95.8586,-64.3589,-18.5819,-27.7833,1994.36,-82.94080000000001
azure-tiger-marble,-70.2066,-37.6711,-26.2324,-27.289,2384.81,-63.9035
swift-goat-lotus,-64.1004,-31.3185,-30.7586,-26.6302,1695.97,-62.0771
strong-zebra-quartz,-33.1115,-25.7328,7.64878,-8.90847,1357.26,-18.084020000000002
bright-zebra-iron,-76.8749,-48.4715,-73.5396,-13.6955,1531.92,-122.0111
vast-hawk-jade,-85.4526,-52.2815,-92.0327,-14.7646,1774.87,-144.3142
golden-seal-opal,-120.7953,-78.0273,-252.932,7.81842,2731.43,-330.9593
rapid-eagle-ash,-16.9247,-18.2315,24.7145,-3.63611,693.231,6.4830000000000005
young-bat-dust,-23.7818,-6.54996,-143.843,11.5368,1630.16,-150.39296
hollow-falcon-jade,-136.2009,-77.0424,-428.473,26.5361,2538.14,-505.5154
lunar-bat-ash,-80.1006,-59.4293,-119.177,3.16412,2062.42,-178.6063
vast-fox-flint,-150.0089,-71.1777,-460.934,13.3556,3233.76,-532.1117
solid-goat-ash,-24.3651,-22.2245,-62.3956,10.3385,985.248,-84.62010000000001
crimson-falcon-birch,-64.9815,-60.3474,-100.943,15.5545,2410.77,-161.2904
crimson-quail-plume,-31.6479,-23.2692,-3.9855,-7.58158,970.901,-27.2547
green-goat-marble,-38.1686,-20.7022,-115.046,5.54277,1572.83,-135.7482
wild-swan-plume,-80.5674,-50.0336,-174.12,4.29017,2131.58,-224.1536
small-cat-rose,-113.0841,-54.6975,-152.697,-27.8472,2210.92,-207.3945
pale-ant-clay,-31.3423,-26.9364,-95.3761,14.6693,1180.32,-122.3125
gentle-orca-reed,-97.6361,-54.0443,-128.06,-17.9798,2220.94,-182.1043
shy-kiwi-ivy,-1.8861,-7.6377,-14.0883,8.56926,1028.53,-21.726
pale-goat-willow,-49.6074,-28.1084,-30.0426,-15.4905,1646.64,-58.150999999999996
golden-crane-orchid,-106.6857,-31.7552,-280.464,-18.8377,2620.99,-312.2192
misty-deer-lotus,-141.7355,-74.6041,-284.885,-10.1544,2521.89,-359.4891
bright-panda-cypress,-44.7749,-40.3394,-157.081,26.9807,1602.66,-197.42039999999997
green-orca-lava,-261.5734,-98.7484,-755.353,-11.7544,3384.09,-854.1014
ivory-quail-flint,-235.9698,-99.7796,-630.005,-10.1892,4082.26,-729.7846
shy-toad-flint,-199.9719,-96.4196,-384.397,-26.6729,2526.56,-480.8166
noble-hawk-orchid,-161.7191,-63.8657,-164.223,-65.0088,2427.59,-228.08870000000002
pale-owl-moss,-125.289,-74.4453,-240.302,-2.78331,2114.61,-314.7473
strong-lion-marble,-274.7667,-105.539,-445.437,-80.1403,7066.14,-550.976
mellow-fox-thorn,-225.1285,-72.3038,-472.976,-58.2295,7328.44,-545.2798
golden-hawk-reed,-347.8374,-143.525,-756.55,-53.0024,7223.62,-900.0749999999999
mellow-toad-jade,-233.512,-60.5616,-495.363,-73.8778,7428.57,-555.9246
green-lynx-leaf,-388.4125,-200.466,-683.681,-51.2103,7246.88,-884.147
shy-bee-bronze,-330.2568,-180.965,-504.771,-48.3376,7962.1,-685.736
noble-heron-jade,-276.4805,-132.379,-414.865,-61.1285,6500.75,-547.244
quiet-crow-snow,-377.792,-194.944,-486.254,-85.5972,8279.45,-681.198
rapid-deer-wave,-316.4316,-169.194,-512.353,-44.767,6923.63,-681.5469999999999
young-dove-birch,-331.4589,-144.996,-595.294,-67.4041,7405.57,-740.29
noble-seal-thorn,-86.3438,-55.1643,-105.614,-10.0567,3853.71,-160.7783
rapid-bear-quartz,-220.8759,-82.9774,-639.696,-9.95933,3063.46,-722.6734
quick-orca-topaz,-188.4626,-135.22,-197.677,-13.7072,4915.4,-332.897
young-raven-lava,-246.9522,-102.45,-345.04,-75.4942,4993.19,-447.49
golden-shark-oak,-65.4498,-30.6685,-125.595,-9.66229,1372.76,-156.2635
swift-ant-crystal,-222.7985,-114.965,-560.804,4.32729,5556.92,-675.769
silent-deer-snow,-169.4587,-108.965,-318.383,3.18287,3672.52,-427.34799999999996
quiet-panther-plume,-163.6448,-37.1213,-407.726,-44.9783,3821.41,-444.8473
solid-bear-lotus,-164.8519,-77.411,-298.687,-27.7035,2806.09,-376.098
calm-lynx-granite,-143.4521,-64.7387,-264.428,-25.8278,4109.58,-329.1667
jade-quail-iron,-93.6891,-65.2622,-211.026,13.7783,2298.74,-276.2882
rapid-ox-opal,-165.8242,-71.3551,-244.967,-45.4757,2883.18,-316.3221
calm-dove-onyx,-300.1015,-187.736,-306.084,-51.1487,5839.45,-493.82
scarlet-raven-iron,-202.4087,-92.9539,-289.519,-51.551,3255.78,-382.4729
frozen-orca-dust,-161.8411,-74.9417,-262.735,-34.3524,2870.51,-337.6767
mellow-crane-birch,-61.6655,-11.0577,-190.065,-12.5948,2362.85,-201.1227
swift-ram-wave,-116.5802,-46.5874,-127.12,-44.5688,1947.08,-173.7074
calm-bee-fern,-135.1134,-70.2779,-50.606,-54.7143,2388.88,-120.88390000000001
soft-toad-pearl,-111.0027,-55.3959,-92.8337,-37.0401,1946.33,-148.2296
pale-moth-ice,-124.6905,-54.6621,-200.196,-29.9892,3050.3,-254.8581
deep-lion-thorn,-301.3888,-147.94,-346.553,-84.1382,7771.37,-494.493
young-falcon-ruby,-331.061,-171.357,-422.223,-75.2594,7649.8,-593.58
swift-otter-topaz,-223.3466,-91.1113,-348.289,-62.5775,6698.1,-439.4003
jade-deer-ember,-268.2095,-120.211,-401.726,-67.6533,7414.01,-521.937
dark-jaguar-rose,-310.0156,-116.691,-671.154,-59.0938,8150.3,-787.845
soft-cobra-wave,-314.2965,-139.345,-523.54,-70.2435,9023.55,-662.885
golden-lion-ice,-371.4016,-194.401,-650.119,-46.9768,8142.28,-844.52
quiet-deer-oak,-256.9909,-96.1183,-473.784,-66.1158,7794.59,-569.9023
scarlet-vole-ice,-325.0236,-152.237,-530.09,-66.7686,7375.01,-682.327
calm-jaguar-granite,-364.7213,-162.737,-615.157,-78.9529,7427.14,-777.894
rapid-mole-ivy,-117.6151,-39.3835,-391.17,0.002350072,2178.67,-430.5535
strong-lynx-opal,-125.8895,-45.5838,-351.048,-10.0961,2314.38,-396.6318
golden-bear-lava,-92.1156,-35.209,-319.897,7.07277,2322.21,-355.106
pale-ant-ice,-133.2335,-98.996,-164.767,-1.28406,2527.1,-263.763
bright-kiwi-reed,-141.1234,-100.049,-265.14,11.9536,2743.42,-365.18899999999996
calm-bee-plume,-202.5967,-75.4636,-768.123,26.4915,3162.64,-843.5866000000001
quiet-yak-jade,-152.2397,-60.0061,-543.849,16.5362,3132.37,-603.8551
frozen-crow-cedar,-352.9207,-157.627,-643.611,-66.5715,10194.0,-801.238
vast-bison-cedar,-328.2273,-169.698,-524.731,-53.5831,8011.38,-694.429
golden-falcon-stone,-372.1261,-194.247,-448.96,-88.0871,9164.16,-643.207
pale-lynx-fern,3247.8158,3417.19,-398.496,-89.675,8127.74,3018.694
noble-moth-cypress,-319.1092,-135.888,-594.063,-64.4086,8412.18,-729.951
azure-heron-reed,-413.8197,-227.146,-567.625,-73.1487,9780.34,-794.771
rough-ox-opal,-357.8292,-193.087,-565.774,-51.5874,8625.6,-758.861
steady-crow-ember,-215.7192,-68.431,-535.705,-40.1472,8115.73,-604.1360000000001
violet-ibis-reed,-264.6663,-126.731,-382.26,-61.4833,7971.05,-508.991
soft-quail-vine,-354.1114,-165.663,-598.368,-68.7748,7606.21,-764.0310000000001
amber-zebra-rose,-71.5921,-17.1651,-223.459,-9.73516,2845.87,-240.6241
dark-falcon-cypress,-60.6324,-52.187,1.76469,-8.79831,2003.18,-50.422309999999996
lunar-swan-lotus,-121.2084,-61.6806,-400.264,20.525,2789.79,-461.94460000000004
swift-gecko-lotus,-63.5177,-50.0248,-135.404,13.5879,1828.56,-185.4288
swift-owl-topaz,-27.003,1.01521,-161.427,4.26722,2954.03,-160.41179
brisk-orca-frost,-50.1615,-42.2188,-57.8874,3.63476,1564.82,-100.1062
small-ant-thorn,-72.8338,-43.4932,-246.266,19.9126,2114.47,-289.75919999999996
deep-mole-flint,-80.9348,-90.326,4.22545,8.54612,3353.33,-86.10055
radiant-ox-wave,-85.0569,-55.9535,-217.17,14.3306,3019.9,-273.1235
calm-crane-opal,-112.536,-73.032,-252.144,10.9248,3000.4,-325.176
amber-heron-crystal,-66.7295,-32.2574,-214.318,8.39153,2532.27,-246.5754
brisk-panther-quartz,-11.2986,20.7546,-85.7471,-14.9038,1468.07,-64.9925
lunar-gecko-onyx,-52.8405,-20.4385,-114.82,-9.43802,1743.11,-135.2585
steady-falcon-cedar,-54.4875,-12.5336,-152.715,-11.4109,1715.03,-165.2486
frozen-boar-bronze,-72.0381,-32.0475,-71.2113,-25.7483,1699.32,-103.2588
radiant-quail-cypress,-151.9735,-95.2154,-44.7296,-47.8122,3092.23,-139.945
jade-ant-orchid,-110.73,61.2583,-499.377,-72.1129,7699.26,-438.1187
noble-bee-marble,-434.3193,-245.72,-485.333,-91.5327,9260.9,-731.053
brisk-swan-granite,-354.8295,-176.839,-529.042,-72.1821,8168.84,-705.8810000000001
mellow-heron-onyx,-348.0321,-173.995,-481.784,-77.6803,7991.51,-655.779
silver-heron-orchid,-295.0572,-141.347,-386.292,-76.4518,6199.53,-527.639
dark-heron-rose,-487.2001,-272.208,-795.39,-55.9141,10401.5,-1067.598
scarlet-ox-wave,-271.6996,-119.445,-452.859,-61.6828,7958.44,-572.304
silent-quail-maple,-270.1201,-131.454,-433.879,-51.8903,7202.71,-565.3330000000001
rapid-lynx-bronze,-363.7115,-214.698,-434.985,-62.0165,8412.81,-649.683
vast-ant-quartz,-226.7346,-117.53,-232.35,-62.7346,6015.57,-349.88
calm-goat-jade,-403.1488,-193.882,-610.036,-87.2596,8873.31,-803.9179999999999
violet-deer-frost,-346.3242,-171.222,-467.623,-81.5776,8276.11,-638.845
violet-ant-bronze,-366.2441,-169.181,-606.271,-75.8089,7629.72,-775.452
dark-boar-crystal,-249.0373,-74.1789,-504.957,-73.867,7233.7,-579.1359
wild-moth-ash,-296.5746,-119.212,-687.882,-39.7862,6628.39,-807.0939999999999
mellow-swan-cloud,-343.3286,-161.123,-594.362,-63.3332,7482.66,-755.4849999999999
dark-wolf-quartz,-359.8046,-176.184,-552.908,-73.039,7734.7,-729.092
brisk-hawk-oak,-377.6818,-173.016,-487.374,-107.191,9951.08,-660.39
lunar-goat-granite,-315.9216,-151.94,-413.806,-81.2204,7555.42,-565.746
calm-ram-clay,-408.5249,-218.551,-490.917,-91.7905,8332.62,-709.468
pale-swan-willow,-157.4219,-76.2393,-334.579,-14.2668,3023.33,-410.8183
mellow-fox-vine,-157.8079,-67.7151,-334.294,-23.234,2714.35,-402.0091
jade-hawk-iron,-145.0307,-60.0587,-314.273,-22.1174,3216.51,-374.3317
young-swan-jade,-165.4422,-68.1715,-422.465,-12.7777,3111.23,-490.63649999999996
